time	V(n001)
5.678922134551764e-02	2.027251e+01
5.678922421411357e-02	2.027251e+01
5.678922802524108e-02	2.027251e+01
5.678923184903741e-02	2.027251e+01
5.678923456818861e-02	2.027251e+01
5.678923743680302e-02	2.027251e+01
5.678924113952727e-02	2.027251e+01
5.678924599108878e-02	2.027251e+01
5.678925069771794e-02	2.027251e+01
5.678925332072381e-02	2.027251e+01
5.678925607799650e-02	2.027251e+01
5.678925988430974e-02	2.027251e+01
5.678926642483123e-02	2.027251e+01
5.678926931850671e-02	2.027251e+01
5.678927256721620e-02	2.027251e+01
5.678927688120206e-02	2.027251e+01
5.678927814227196e-02	2.027251e+01
5.678927940334187e-02	2.027251e+01
5.678928066441177e-02	2.027251e+01
5.678928192548168e-02	2.027251e+01
5.678928318655158e-02	2.027251e+01
5.678928444762149e-02	2.027251e+01
5.678928570869139e-02	2.027251e+01
5.678928834092632e-02	2.027251e+01
5.678929211907152e-02	2.027251e+01
5.678929795746720e-02	2.027251e+01
5.678930065633959e-02	2.027251e+01
5.678930360129893e-02	2.027251e+01
5.678930730406181e-02	2.027251e+01
5.678931169429650e-02	2.027251e+01
5.678931628462195e-02	2.027251e+01
5.678931883475546e-02	2.027251e+01
5.678932152040202e-02	2.027251e+01
5.678932542231877e-02	2.027251e+01
5.678933178205611e-02	2.027251e+01
5.678933463568550e-02	2.027251e+01
5.678933775009330e-02	2.027251e+01
5.678934179672113e-02	2.027251e+01
5.678934303269773e-02	2.027251e+01
5.678934426867433e-02	2.027251e+01
5.678934550465093e-02	2.027251e+01
5.678934674062752e-02	2.027251e+01
5.678934797660412e-02	2.027251e+01
5.678934921258072e-02	2.027251e+01
5.678935044855732e-02	2.027251e+01
5.678935310820053e-02	2.027251e+01
5.678935623852074e-02	2.027251e+01
5.678935975872432e-02	2.027251e+01
5.678936367155591e-02	2.027251e+01
5.678936643453694e-02	2.027251e+01
5.678936933752426e-02	2.027251e+01
5.678937310419633e-02	2.027251e+01
5.678937749113629e-02	2.027251e+01
5.678938208781770e-02	2.027251e+01
5.678938464909226e-02	2.027251e+01
5.678938734430500e-02	2.027251e+01
5.678939129549464e-02	2.027251e+01
5.678939799321064e-02	2.027251e+01
5.678940103362519e-02	2.027251e+01
5.678940414235637e-02	2.027251e+01
5.678940862387954e-02	2.027251e+01
5.678940989038554e-02	2.027251e+01
5.678941115689154e-02	2.027251e+01
5.678941242339754e-02	2.027251e+01
5.678941368990353e-02	2.027251e+01
5.678941495640953e-02	2.027251e+01
5.678941622291554e-02	2.027251e+01
5.678941748942153e-02	2.027251e+01
5.678942013753176e-02	2.027251e+01
5.678942396549307e-02	2.027251e+01
5.678943006455809e-02	2.027251e+01
5.678943283416526e-02	2.027251e+01
5.678943586768064e-02	2.027251e+01
5.678943970984299e-02	2.027251e+01
5.678944094828989e-02	2.027251e+01
5.678944218673679e-02	2.027251e+01
5.678944342518368e-02	2.027251e+01
5.678944466363058e-02	2.027251e+01
5.678944590207748e-02	2.027251e+01
5.678944714052438e-02	2.027251e+01
5.678944837897127e-02	2.027251e+01
5.678945101693744e-02	2.027251e+01
5.678945380046454e-02	2.027251e+01
5.678945721290483e-02	2.027251e+01
5.678946366039569e-02	2.027251e+01
5.678946663655492e-02	2.027251e+01
5.678946974019324e-02	2.027251e+01
5.678947401404900e-02	2.027251e+01
5.678947524066961e-02	2.027251e+01
5.678947646729021e-02	2.027251e+01
5.678947769391082e-02	2.027251e+01
5.678947892053141e-02	2.027251e+01
5.678948014715202e-02	2.027251e+01
5.678948137377262e-02	2.027251e+01
5.678948260039322e-02	2.027251e+01
5.678948510953839e-02	2.027251e+01
5.678948865300033e-02	2.027251e+01
5.678949210644371e-02	2.027251e+01
5.678949621272311e-02	2.027251e+01
5.678949891676501e-02	2.027251e+01
5.678950215153058e-02	2.027251e+01
5.678950598261345e-02	2.027251e+01
5.678950723641871e-02	2.027251e+01
5.678950849022399e-02	2.027251e+01
5.678950974402926e-02	2.027251e+01
5.678951099783452e-02	2.027251e+01
5.678951225163979e-02	2.027251e+01
5.678951350544507e-02	2.027251e+01
5.678951475925034e-02	2.027251e+01
5.678951754927865e-02	2.027251e+01
5.678952045435386e-02	2.027251e+01
5.678952417967139e-02	2.027251e+01
5.678952804173651e-02	2.027251e+01
5.678953077719567e-02	2.027251e+01
5.678953365987807e-02	2.027251e+01
5.678953738102337e-02	2.027251e+01
5.678954213383079e-02	2.027251e+01
5.678954671272166e-02	2.027251e+01
5.678954929868955e-02	2.027251e+01
5.678955200699504e-02	2.027251e+01
5.678955605849954e-02	2.027251e+01
5.678956270384019e-02	2.027251e+01
5.678956558099858e-02	2.027251e+01
5.678956888863421e-02	2.027251e+01
5.678957324605070e-02	2.027251e+01
5.678957453889617e-02	2.027251e+01
5.678957583174163e-02	2.027251e+01
5.678957712458710e-02	2.027251e+01
5.678957841743257e-02	2.027251e+01
5.678957971027804e-02	2.027251e+01
5.678958100312350e-02	2.027251e+01
5.678958229596897e-02	2.027251e+01
5.678958500162580e-02	2.027251e+01
5.678958901976171e-02	2.027251e+01
5.678959567435327e-02	2.027251e+01
5.678959859085718e-02	2.027251e+01
5.678960184536668e-02	2.027251e+01
5.678960622286790e-02	2.027251e+01
5.678960749491597e-02	2.027251e+01
5.678960876696403e-02	2.027251e+01
5.678961003901210e-02	2.027251e+01
5.678961131106017e-02	2.027251e+01
5.678961258310825e-02	2.027251e+01
5.678961385515631e-02	2.027251e+01
5.678961512720438e-02	2.027251e+01
5.678961778686490e-02	2.027251e+01
5.678962164725587e-02	2.027251e+01
5.678962794191577e-02	2.027251e+01
5.678963077271365e-02	2.027251e+01
5.678963386610306e-02	2.027251e+01
5.678963784233493e-02	2.027251e+01
5.678963909350450e-02	2.027251e+01
5.678964034467406e-02	2.027251e+01
5.678964159584363e-02	2.027251e+01
5.678964284701320e-02	2.027251e+01
5.678964409818277e-02	2.027251e+01
5.678964534935233e-02	2.027251e+01
5.678964660052190e-02	2.027251e+01
5.678964938105065e-02	2.027251e+01
5.678965230508452e-02	2.027251e+01
5.678965595476974e-02	2.027251e+01
5.678965981944564e-02	2.027251e+01
5.678966255874270e-02	2.027251e+01
5.678966544145281e-02	2.027251e+01
5.678966916424269e-02	2.027251e+01
5.678967394474695e-02	2.027251e+01
5.678967851341752e-02	2.027251e+01
5.678968109587611e-02	2.027251e+01
5.678968380035501e-02	2.027251e+01
5.678968785000128e-02	2.027251e+01
5.678969449570498e-02	2.027251e+01
5.678969735920737e-02	2.027251e+01
5.678970068593629e-02	2.027251e+01
5.678970502332124e-02	2.027251e+01
5.678970630346773e-02	2.027251e+01
5.678970758361420e-02	2.027251e+01
5.678970886376068e-02	2.027251e+01
5.678971014390716e-02	2.027251e+01
5.678971142405364e-02	2.027251e+01
5.678971270420011e-02	2.027251e+01
5.678971398434660e-02	2.027251e+01
5.678971666209096e-02	2.027251e+01
5.678972059182391e-02	2.027251e+01
5.678972729757571e-02	2.027251e+01
5.678973033664300e-02	2.027251e+01
5.678973344835686e-02	2.027251e+01
5.678973790183588e-02	2.027251e+01
5.678973915835318e-02	2.027251e+01
5.678974041487048e-02	2.027251e+01
5.678974167138779e-02	2.027251e+01
5.678974292790509e-02	2.027251e+01
5.678974418442240e-02	2.027251e+01
5.678974544093970e-02	2.027251e+01
5.678974669745700e-02	2.027251e+01
5.678974931089771e-02	2.027251e+01
5.678975306629684e-02	2.027251e+01
5.678975894030275e-02	2.027251e+01
5.678976164959998e-02	2.027251e+01
5.678976460622692e-02	2.027251e+01
5.678976831613484e-02	2.027251e+01
5.678977272253233e-02	2.027251e+01
5.678977728469316e-02	2.027251e+01
5.678977981391445e-02	2.027251e+01
5.678978248117426e-02	2.027251e+01
5.678978634909547e-02	2.027251e+01
5.678979273549160e-02	2.027251e+01
5.678979559685893e-02	2.027251e+01
5.678979871570066e-02	2.027251e+01
5.678980276180951e-02	2.027251e+01
5.678980399936534e-02	2.027251e+01
5.678980523692117e-02	2.027251e+01
5.678980647447700e-02	2.027251e+01
5.678980771203283e-02	2.027251e+01
5.678980894958865e-02	2.027251e+01
5.678981018714448e-02	2.027251e+01
5.678981142470031e-02	2.027251e+01
5.678981412613001e-02	2.027251e+01
5.678981717686822e-02	2.027251e+01
5.678982065235866e-02	2.027251e+01
5.678982456108832e-02	2.027251e+01
5.678982732362441e-02	2.027251e+01
5.678983022207840e-02	2.027251e+01
5.678983397551766e-02	2.027251e+01
5.678983856170200e-02	2.027251e+01
5.678984311194725e-02	2.027251e+01
5.678984566715940e-02	2.027251e+01
5.678984835039259e-02	2.027251e+01
5.678985231113430e-02	2.027251e+01
5.678985898901771e-02	2.027251e+01
5.678986195887206e-02	2.027251e+01
5.678986514777445e-02	2.027251e+01
5.678986953768114e-02	2.027251e+01
5.678987079194403e-02	2.027251e+01
5.678987204620693e-02	2.027251e+01
5.678987330046981e-02	2.027251e+01
5.678987455473270e-02	2.027251e+01
5.678987580899559e-02	2.027251e+01
5.678987706325848e-02	2.027251e+01
5.678987831752137e-02	2.027251e+01
5.678988092396182e-02	2.027251e+01
5.678988467193190e-02	2.027251e+01
5.678989054735181e-02	2.027251e+01
5.678989325758321e-02	2.027251e+01
5.678989621456987e-02	2.027251e+01
5.678989992256982e-02	2.027251e+01
5.678990436019061e-02	2.027251e+01
5.678990891656362e-02	2.027251e+01
5.678991144047679e-02	2.027251e+01
5.678991410343202e-02	2.027251e+01
5.678991796528647e-02	2.027251e+01
5.678992437109665e-02	2.027251e+01
5.678992723872152e-02	2.027251e+01
5.678993036210339e-02	2.027251e+01
5.678993441844663e-02	2.027251e+01
5.678993565466709e-02	2.027251e+01
5.678993689088755e-02	2.027251e+01
5.678993812710801e-02	2.027251e+01
5.678993936332847e-02	2.027251e+01
5.678994059954893e-02	2.027251e+01
5.678994183576939e-02	2.027251e+01
5.678994307198985e-02	2.027251e+01
5.678994577227863e-02	2.027251e+01
5.678994882385327e-02	2.027251e+01
5.678995226021413e-02	2.027251e+01
5.678995617365931e-02	2.027251e+01
5.678995893947038e-02	2.027251e+01
5.678996183873551e-02	2.027251e+01
5.678996559341565e-02	2.027251e+01
5.678997020343942e-02	2.027251e+01
5.678997474408577e-02	2.027251e+01
5.678997729502304e-02	2.027251e+01
5.678997997392200e-02	2.027251e+01
5.678998393052927e-02	2.027251e+01
5.678999060727638e-02	2.027251e+01
5.678999356617440e-02	2.027251e+01
5.678999676831156e-02	2.027251e+01
5.679000113889320e-02	2.027251e+01
5.679000238901988e-02	2.027251e+01
5.679000363914656e-02	2.027251e+01
5.679000488927324e-02	2.027251e+01
5.679000613939993e-02	2.027251e+01
5.679000738952662e-02	2.027251e+01
5.679000863965330e-02	2.027251e+01
5.679000988977998e-02	2.027251e+01
5.679001248192533e-02	2.027251e+01
5.679001620460529e-02	2.027251e+01
5.679002203416762e-02	2.027251e+01
5.679002472784992e-02	2.027251e+01
5.679002766334422e-02	2.027251e+01
5.679003133901116e-02	2.027251e+01
5.679003608288302e-02	2.027251e+01
5.679004060159041e-02	2.027251e+01
5.679004314429122e-02	2.027251e+01
5.679004581266599e-02	2.027251e+01
5.679004973684048e-02	2.027251e+01
5.679005643232831e-02	2.027251e+01
5.679005943440214e-02	2.027251e+01
5.679006258696142e-02	2.027251e+01
5.679006698341792e-02	2.027251e+01
5.679006822927540e-02	2.027251e+01
5.679006947513290e-02	2.027251e+01
5.679007072099038e-02	2.027251e+01
5.679007196684787e-02	2.027251e+01
5.679007321270536e-02	2.027251e+01
5.679007445856285e-02	2.027251e+01
5.679007570442034e-02	2.027251e+01
5.679007828105491e-02	2.027251e+01
5.679008197283587e-02	2.027251e+01
5.679008771899825e-02	2.027251e+01
5.679009038580317e-02	2.027251e+01
5.679009328321146e-02	2.027251e+01
5.679009691240724e-02	2.027251e+01
5.679010216582019e-02	2.027251e+01
5.679010686760168e-02	2.027251e+01
5.679010948441754e-02	2.027251e+01
5.679011224172652e-02	2.027251e+01
5.679011564927108e-02	2.027251e+01
5.679012210153678e-02	2.027251e+01
5.679012503144101e-02	2.027251e+01
5.679012819305145e-02	2.027251e+01
5.679013239830702e-02	2.027251e+01
5.679013361638029e-02	2.027251e+01
5.679013483445355e-02	2.027251e+01
5.679013605252682e-02	2.027251e+01
5.679013727060009e-02	2.027251e+01
5.679013848867336e-02	2.027251e+01
5.679013970674662e-02	2.027251e+01
5.679014092481989e-02	2.027251e+01
5.679014347086810e-02	2.027251e+01
5.679014683790305e-02	2.027251e+01
5.679015022557190e-02	2.027251e+01
5.679015438143273e-02	2.027251e+01
5.679015719101174e-02	2.027251e+01
5.679016027698808e-02	2.027251e+01
5.679016417784766e-02	2.027251e+01
5.679016540849460e-02	2.027251e+01
5.679016663914154e-02	2.027251e+01
5.679016786978848e-02	2.027251e+01
5.679016910043541e-02	2.027251e+01
5.679017033108235e-02	2.027251e+01
5.679017156172929e-02	2.027251e+01
5.679017279237623e-02	2.027251e+01
5.679017544419707e-02	2.027251e+01
5.679017824349986e-02	2.027251e+01
5.679018118359102e-02	2.027251e+01
5.679018751602322e-02	2.027251e+01
5.679019052773975e-02	2.027251e+01
5.679019354328450e-02	2.027251e+01
5.679019775581497e-02	2.027251e+01
5.679019898826143e-02	2.027251e+01
5.679020022070790e-02	2.027251e+01
5.679020145315437e-02	2.027251e+01
5.679020268560084e-02	2.027251e+01
5.679020391804730e-02	2.027251e+01
5.679020515049377e-02	2.027251e+01
5.679020638294024e-02	2.027251e+01
5.679020906542622e-02	2.027251e+01
5.679021215167868e-02	2.027251e+01
5.679021551813162e-02	2.027251e+01
5.679021949899287e-02	2.027251e+01
5.679022229338260e-02	2.027251e+01
5.679022521570683e-02	2.027251e+01
5.679022901025930e-02	2.027251e+01
5.679023339208374e-02	2.027251e+01
5.679023793221991e-02	2.027251e+01
5.679024045480544e-02	2.027251e+01
5.679024311532774e-02	2.027251e+01
5.679024700319770e-02	2.027251e+01
5.679025371166236e-02	2.027251e+01
5.679025673635396e-02	2.027251e+01
5.679025986427867e-02	2.027251e+01
5.679026425982475e-02	2.027251e+01
5.679026549676910e-02	2.027251e+01
5.679026673371344e-02	2.027251e+01
5.679026797065778e-02	2.027251e+01
5.679026920760213e-02	2.027251e+01
5.679027044454647e-02	2.027251e+01
5.679027168149081e-02	2.027251e+01
5.679027291843516e-02	2.027251e+01
5.679027546372863e-02	2.027251e+01
5.679027910414217e-02	2.027251e+01
5.679028734548128e-02	2.027251e+01
5.679029017836815e-02	2.027251e+01
5.679029374354796e-02	2.027251e+01
5.679029836062991e-02	2.027251e+01
5.679030326232165e-02	2.027251e+01
5.679030545306700e-02	2.027251e+01
5.679030799949480e-02	2.027251e+01
5.679031135214992e-02	2.027251e+01
5.679031475062514e-02	2.027251e+01
5.679031890587578e-02	2.027251e+01
5.679032170554075e-02	2.027251e+01
5.679032480610802e-02	2.027251e+01
5.679032869420574e-02	2.027251e+01
5.679032992567308e-02	2.027251e+01
5.679033115714042e-02	2.027251e+01
5.679033238860776e-02	2.027251e+01
5.679033362007509e-02	2.027251e+01
5.679033485154243e-02	2.027251e+01
5.679033608300977e-02	2.027251e+01
5.679033731447711e-02	2.027251e+01
5.679033995483862e-02	2.027251e+01
5.679034274659663e-02	2.027251e+01
5.679034571289854e-02	2.027251e+01
5.679035205272017e-02	2.027251e+01
5.679035504844476e-02	2.027251e+01
5.679035808523111e-02	2.027251e+01
5.679036228093830e-02	2.027251e+01
5.679036351339458e-02	2.027251e+01
5.679036474585086e-02	2.027251e+01
5.679036597830714e-02	2.027251e+01
5.679036721076342e-02	2.027251e+01
5.679036844321970e-02	2.027251e+01
5.679036967567598e-02	2.027251e+01
5.679037090813226e-02	2.027251e+01
5.679037360343738e-02	2.027251e+01
5.679037666437940e-02	2.027251e+01
5.679038004286444e-02	2.027251e+01
5.679038405392459e-02	2.027251e+01
5.679038685932120e-02	2.027251e+01
5.679038979164661e-02	2.027251e+01
5.679039360120028e-02	2.027251e+01
5.679039793707652e-02	2.027251e+01
5.679040244985661e-02	2.027251e+01
5.679040496618612e-02	2.027251e+01
5.679040761677128e-02	2.027251e+01
5.679041148935408e-02	2.027251e+01
5.679041820387266e-02	2.027251e+01
5.679042123309434e-02	2.027251e+01
5.679042435691693e-02	2.027251e+01
5.679042874233198e-02	2.027251e+01
5.679042997222240e-02	2.027251e+01
5.679043120211282e-02	2.027251e+01
5.679043243200324e-02	2.027251e+01
5.679043366189366e-02	2.027251e+01
5.679043489178408e-02	2.027251e+01
5.679043612167450e-02	2.027251e+01
5.679043735156492e-02	2.027251e+01
5.679043987204262e-02	2.027251e+01
5.679044347756031e-02	2.027251e+01
5.679045160655678e-02	2.027251e+01
5.679045439020890e-02	2.027251e+01
5.679045792079173e-02	2.027251e+01
5.679046224899297e-02	2.027251e+01
5.679046720778691e-02	2.027251e+01
5.679046893296062e-02	2.027251e+01
5.679047156076502e-02	2.027251e+01
5.679047434468253e-02	2.027251e+01
5.679047735518084e-02	2.027251e+01
5.679048370752372e-02	2.027251e+01
5.679048668666982e-02	2.027251e+01
5.679048974764723e-02	2.027251e+01
5.679049392945884e-02	2.027251e+01
5.679049516104635e-02	2.027251e+01
5.679049639263387e-02	2.027251e+01
5.679049762422139e-02	2.027251e+01
5.679049885580890e-02	2.027251e+01
5.679050008739641e-02	2.027251e+01
5.679050131898393e-02	2.027251e+01
5.679050255057144e-02	2.027251e+01
5.679050524976441e-02	2.027251e+01
5.679050830174181e-02	2.027251e+01
5.679051167809616e-02	2.027251e+01
5.679051571650800e-02	2.027251e+01
5.679051853269344e-02	2.027251e+01
5.679052147381935e-02	2.027251e+01
5.679052529855809e-02	2.027251e+01
5.679052958855813e-02	2.027251e+01
5.679053410117774e-02	2.027251e+01
5.679053661575835e-02	2.027251e+01
5.679053926575032e-02	2.027251e+01
5.679054314796041e-02	2.027251e+01
5.679054984991193e-02	2.027251e+01
5.679055284454691e-02	2.027251e+01
5.679055600628590e-02	2.027251e+01
5.679056035358928e-02	2.027251e+01
5.679056157882509e-02	2.027251e+01
5.679056280406090e-02	2.027251e+01
5.679056402929671e-02	2.027251e+01
5.679056525453251e-02	2.027251e+01
5.679056647976832e-02	2.027251e+01
5.679056770500412e-02	2.027251e+01
5.679056893023993e-02	2.027251e+01
5.679057143439455e-02	2.027251e+01
5.679057502137973e-02	2.027251e+01
5.679058309772531e-02	2.027251e+01
5.679058585699970e-02	2.027251e+01
5.679058937203119e-02	2.027251e+01
5.679059357255637e-02	2.027251e+01
5.679059482051223e-02	2.027251e+01
5.679059606846808e-02	2.027251e+01
5.679059731642394e-02	2.027251e+01
5.679059856437980e-02	2.027251e+01
5.679059981233565e-02	2.027251e+01
5.679060106029151e-02	2.027251e+01
5.679060230824737e-02	2.027251e+01
5.679060490190442e-02	2.027251e+01
5.679060866095921e-02	2.027251e+01
5.679061482890860e-02	2.027251e+01
5.679061761883970e-02	2.027251e+01
5.679062066884823e-02	2.027251e+01
5.679062451423206e-02	2.027251e+01
5.679063320527299e-02	2.027251e+01
5.679063577152357e-02	2.027251e+01
5.679063850302926e-02	2.027251e+01
5.679064210336377e-02	2.027251e+01
5.679064861600394e-02	2.027251e+01
5.679065145447474e-02	2.027251e+01
5.679065476166193e-02	2.027251e+01
5.679065889194373e-02	2.027251e+01
5.679066010532983e-02	2.027251e+01
5.679066131871592e-02	2.027251e+01
5.679066253210201e-02	2.027251e+01
5.679066374548810e-02	2.027251e+01
